x,ULA,dilation,tempering,diffusion,daz
-2.7060237,0.0,0.0,0.0,0.0,0.0
-2.648439,0.0,0.0,0.0,0.0,0.0
-2.5908542,0.0,0.0,0.0,0.0,0.0
-2.5332694,0.0,0.0,0.0,0.0,0.0
-2.4756846,0.0,0.0,0.0,0.0,0.0
-2.4180999,0.0,0.0,0.0,0.0,0.0
-2.360515,0.0,0.0,0.0,0.0,0.0
-2.3029304,0.0,0.0,0.0,0.0,0.0
-2.2453456,0.0,0.0,0.0,0.0,0.0
-2.1877608,0.0,0.0,0.0,0.0,0.0
-2.130176,0.0,0.0,0.0,0.0,0.0
-2.0725915,0.0,0.0,0.0,0.0,0.0
-2.0150068,0.0,0.0,0.0,0.0,0.0
-1.9574219,0.0,0.0,0.0,0.0,0.0
-1.8998371,0.0,0.0,0.0,0.0,0.0
-1.8422525,0.0,0.0,0.0,0.0,0.0
-1.7846677,0.0,0.0,0.0,0.0,0.0
-1.727083,0.0,0.0,0.0,0.0,0.0
-1.6694982,0.0,0.0,0.0,0.0,0.0
-1.6119134,0.0,0.0,0.0,0.0,0.0
-1.5543287,0.0,0.0,0.0,0.0,0.0
-1.4967439,0.0,0.0,0.0,0.0,0.0
-1.4391592,0.0,0.0,0.0,0.0,0.0
-1.3815744,0.0,0.0,0.0,0.0,0.0
-1.3239896,0.0,0.0,0.0,0.0,0.0
-1.2664049,0.0,0.0,0.003473141,0.0,0.0
-1.2088201,0.013892593,0.0034731482,0.0,0.0,0.0
-1.1512355,0.3368947,0.06946282,0.07988224,0.06946282,0.08682852
-1.0936507,3.3133764,1.3753638,1.2538038,1.2538038,1.2746427
-1.0360659,7.7520504,6.1926103,6.0432653,6.0745234,6.0745234
-0.9784812,5.0950975,7.210241,7.415156,7.5506086,7.366532
-0.9208964,0.80924183,2.2992194,2.3860478,2.2193372,2.3513165
-0.86331165,0.04515083,0.2118616,0.18407647,0.19449589,0.20491533
-0.8057269,0.0,0.003473141,0.0,0.003473141,0.006946282
-0.7481421,0.0,0.0,0.0,0.0,0.0
-0.6905574,0.0,0.0,0.0,0.0,0.0
-0.63297266,0.0,0.0,0.0,0.0,0.0
-0.5753879,0.0,0.0,0.0,0.0,0.0
-0.51780313,0.0,0.0,0.0,0.0,0.0
-0.4602184,0.0,0.0,0.0,0.0,0.0
-0.40263364,0.0,0.0,0.0,0.0,0.0
-0.3450489,0.0,0.0,0.0,0.0,0.0
-0.28746414,0.0,0.0,0.0,0.0,0.0
-0.22987938,0.0,0.0,0.0,0.0,0.0
-0.17229465,0.0,0.0,0.0,0.0,0.0
-0.114709884,0.0,0.0,0.0,0.0,0.0
-0.057125136,0.0,0.0,0.0,0.0,0.0
0.000459617,0.0,0.0,0.0,0.0,0.0
0.058044367,0.0,0.0,0.0,0.0,0.0
0.1156292,0.0,0.0,0.0,0.0,0.0
0.17321405,0.0,0.0,0.0,0.0,0.0
0.23079878,0.0,0.0,0.0,0.0,0.0
0.28838354,0.0,0.0,0.0,0.0,0.0
0.3459683,0.0,0.0,0.0,0.0,0.0
0.40355304,0.0,0.0,0.0,0.0,0.0
0.46113777,0.0,0.0,0.0,0.0,0.0
0.51872253,0.0,0.0,0.0,0.0,0.0
0.5763073,0.0,0.0,0.0,0.0,0.0
0.63389206,0.0,0.0,0.0,0.0,0.0
0.6914768,0.0,0.0,0.0,0.0,0.0
0.7490616,0.0,0.0,0.0,0.0,0.0
0.8066463,0.0,0.0,0.0,0.0,0.0
0.86423105,0.0,0.0,0.0,0.0,0.0
0.9218158,0.0,0.0,0.0,0.0,0.0
0.9794005,0.0,0.0,0.0,0.0,0.0
1.0369853,0.0,0.0,0.0,0.0,0.0
1.09457,0.0,0.0,0.0,0.0,0.0
1.1521548,0.0,0.0,0.0,0.0,0.0
1.2097396,0.0,0.0,0.0,0.0,0.0
1.2673243,0.0,0.0,0.0,0.0,0.0
1.3249091,0.0,0.0,0.0,0.0,0.0
1.3824939,0.0,0.0,0.0,0.0,0.0
1.4400786,0.0,0.0,0.0,0.0,0.0
1.4976633,0.0,0.0,0.0,0.0,0.0
1.555248,0.0,0.0,0.0,0.0,0.0
1.6128328,0.0,0.0,0.0,0.0,0.0
1.6704175,0.0,0.0,0.0,0.0,0.0
1.7280023,0.0,0.0,0.0,0.0,0.0
1.7855871,0.0,0.0,0.0,0.0,0.0
1.8431718,0.0,0.0,0.0,0.0,0.0
1.9007566,0.0,0.0,0.0,0.0,0.0
1.9583414,0.0,0.0,0.0,0.0,0.0
2.0159261,0.0,0.0,0.0,0.0,0.0
2.073511,0.0,0.0,0.0,0.0,0.0
2.1310956,0.0,0.0,0.0,0.0,0.0
2.1886804,0.0,0.0,0.0,0.0,0.0
2.2462652,0.0,0.0,0.0,0.0,0.0
2.30385,0.0,0.0,0.0,0.0,0.0
2.3614347,0.0,0.0,0.0,0.0,0.0
2.4190192,0.0,0.0,0.0,0.0,0.0
2.476604,0.0,0.0,0.0,0.0,0.0
2.5341887,0.0,0.0,0.0,0.0,0.0
2.5917735,0.0,0.0,0.0,0.0,0.0
2.6493583,0.0,0.0,0.0,0.0,0.0
2.706943,0.0,0.0,0.0,0.0,0.0
2.7645278,0.0,0.0,0.0,0.0,0.0
2.8221126,0.0,0.0,0.0,0.0,0.0
2.8796973,0.0,0.0,0.0,0.0,0.0
2.937282,0.0,0.0,0.0,0.0,0.0
2.9948668,0.0,0.0,0.0,0.0,0.0
